,id,title,link,description,box_price_present,box_price_old,rating,cmt_count,category,discount
293,285968.0,Laptop HP EliteBook 630 G9 i7 1255U/16GB/512GB/Win11 (6M146PA),https://www.thegioididong.com/laptop/hp-elitebook-630-g9-i7-6m146pa,"Laptop HP EliteBook 630 G9 i7 (6M146PA) là một trong những siêu phẩm đáng cân nhắc khi bạn chọn mua laptop học tập - văn phòng. Máy sở hữu cấu hình mạnh mẽ đến từ con chip Intel Gen 12 cùng vẻ ngoài đẳng cấp, mỏng nhẹ có thể đáp ứng đầy đủ các nhu cầu khác nhau. ",23690000,27790000,4.5,13,Laptop,14
294,279449.0,Laptop Lenovo Yoga Slim 7 Pro 14IHU5 i5 11300H/16GB/512GB/OfficeH&S/Win11 (82NH00AMVN),https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-pro-14ihu5-i5-82nh00amvn,"Laptop Lenovo Yoga Slim 7 Pro 14IHU5 i5 (82NH00AMVN) nâng tầm giải trí với chất lượng hiển thị siêu đẹp nhờ tấm nền OLED hiện đại cùng những thông số kỹ thuật mạnh mẽ, xứng tầm trở thành một trợ thủ đắc lực trong công việc của bạn.",18890000,26990000,4.6,17,Laptop,30
295,309565.0,Laptop HP Pavilion 15 eg2081TU i5 1240P/16GB/512GB/Win11 (7C0Q4PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2081tu-i5-7c0q4pa,"Khả năng đáp ứng hiệu quả và mượt mà mọi tác vụ làm việc và giải trí nhờ sức mạnh của chip Intel Gen 12 cùng RAM 16 GB, laptop HP Pavilion 15 eg2081TU i5 1240P (7C0Q4PA) chắc chắn sẽ rất phù hợp với những bạn sinh viên, học sinh cũng như người đi làm.",17990000,20990000,4.4,14,Laptop,14
296,284258.0,Laptop Asus Zenbook 14 OLED UX3402ZA i5 1240P/8GB/512GB/90Hz/Cáp/Túi/Win11 (KM220W),https://www.thegioididong.com/laptop/asus-zenbook-14-oled-ux3402za-i5-km218w,"Laptop Asus Zenbook 14 OLED UX3402ZA i5 (KM218W) sẽ chinh phục mọi người dùng từ sinh viên, dân văn phòng cho đến những doanh nhân kỹ tính. Một chiếc laptop cao cấp - sang trọng đầy mạnh mẽ, sẵn sàng cùng bạn đương đầu mọi khó khăn. ",20990000,26990000,4.2,27,Laptop,22
297,288201.0,Laptop Lenovo Ideapad 5 Pro 14IAP7 i5 1240P/16GB/512GB/Win11 (82SH000SVN),https://www.thegioididong.com/laptop/lenovo-ideapad-5-pro-14iap7-i5-82sh000svn,"Laptop Lenovo Ideapad 5 Pro 14IAP7 i5 1240P (82SH000SVN) là thế hệ laptop học tập - văn phòng được nhà Lenovo cho ra mắt với những đột phá về thiết kế cũng như hiệu năng, xứng danh trợ thủ đắc lực cho mọi người dùng là học sinh, sinh viên hay nhân viên văn phòng.",20990000,24990000,4.2,18,Laptop,16
298,306140.0,Laptop MSI Modern 14 C13M i7 1355U/16GB/512GB/Win11 (607VN),https://www.thegioididong.com/laptop/msi-modern-14-c13m-i7-607vn,"Laptop MSI Modern 14 C13M i7 1355U (607VN) được thiết kế với kiểu dáng hiện đại, sang trọng và có độ bền cao, chiếc laptop học tập - văn phòng này sẽ là một sự lựa chọn lý tưởng cho những người dùng có yêu cầu cao về hiệu suất và tính di động.",19490000,21490000,5.0,3,Laptop,9
299,296978.0,Laptop Asus TUF Gaming F15 FX507ZE i7 12700H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (HN093W),https://www.thegioididong.com/laptop/asus-tuf-gaming-fx507z-i7-hn093w,Laptop Asus TUF Gaming F15 FX507ZE i7 (HN093W) chinh phục cộng đồng game thủ bởi sự hầm hố trong thiết kế và sức mạnh vượt trội từ bộ vi xử lý Intel Gen 12 thế hệ mới. Sản phẩm này đích thực là một đồng đội đáng tin cậy để cùng mình phá đảo mọi trận chiến ảo.,25490000,28990000,4.5,11,Laptop,12
300,304869.0,Laptop Asus Vivobook S 14 Flip TP3402VA i5 13500H/16GB/512GB/Touch/Win11 (LZ031W),https://www.thegioididong.com/laptop/asus-vivobook-s-14-flip-tp3402va-i5-lz031w,"Laptop Asus Vivobook S 14 Flip TP3402VA i5 (LZ031W) được thiết kế với sự cân bằng tuyệt vời giữa sức mạnh và tính di động, một chiếc laptop học tập - văn phòng được tích hợp nhiều tính năng và cấu hình tiên tiến, sẵn sàng đáp ứng mọi nhu cầu sử dụng của bạn.",20490000,21990000,4.5,11,Laptop,6
301,289613.0,Laptop Asus Vivobook 14 X1402ZA i3 1220P/4GB/512GB/Win11 (EK249W),https://www.thegioididong.com/laptop/asus-vivobook-14-x1402za-i3-ek249w,"Laptop Asus Vivobook 14 X1402ZA i3 (EK249W) sở hữu cấu hình vượt trội từ bộ vi xử lý Intel Gen 12 cùng kiểu dáng thiết kế thời thượng, xứng danh người cộng sự lý tưởng, sẵn sàng đồng hành cùng bạn mọi lúc mọi nơi, trong cả công việc hay giải trí.",12390000,13990000,4.3,22,Laptop,11
302,299060.0,Laptop Asus Gaming ROG Strix SCAR 15 G533ZM i7 12700H/16GB/512GB/6GB RTX3060/240Hz/Balo/Win11 (LN2210W),https://www.thegioididong.com/laptop/asus-rog-strix-scar-15-g533z-i7-ln2210w,"Laptop Asus Gaming ROG Strix SCAR 15 G533ZM i7 (LN2210W) chinh phục mọi chiến trường ảo với bộ vi xử lý Intel Core i7 thế hệ 12 cùng đồ hoạ NVIDIA GeForce RTX 3060. Giảm tối đa thời gian chờ đợi nhờ ổ SSD PCIe thế hệ 4 và bộ nhớ RAM DDR5 tốc độ cao, luôn sẵn sàng cùng bạn chiến thắng trong mọi cuộc chiến.",35490000,43990000,5.0,2,Laptop,19
303,304259.0,Laptop Asus Zenbook 14 Flip OLED UP3404VA i7 1360P/16GB/512GB/Touch/Pen/Cáp/Túi/Win11 (KN039W),https://www.thegioididong.com/laptop/asus-zenbook-14-flip-oled-up3404va-i7-kn039w,"Laptop Asus Zenbook 14 Flip OLED UP3404VA i7 1360P (KN039W) là một chiếc laptop thực sự đáng để sở hữu với hiệu năng mạnh mẽ, màn hình tuyệt đẹp. Chắc chắn sẽ làm hài lòng những khách hàng với đòi hỏi cao như doanh nhân, nhà sáng tạo hình ảnh chuyên nghiệp.",30990000,33990000,4.7,7,Laptop,8
304,302172.0,Laptop Asus Gaming ROG Strix G17 G713RW R9 6900HX/32GB/1TB/8GB RTX3070Ti/240Hz/Balo/Win11 (LL178W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g17-g713r-r9-ll178w,"Laptop Asus Gaming ROG Strix G17 G713R R9 (LL178W) được trang bị bộ vi xử lý AMD Ryzen 9-series hiệu năng cao, card đồ họa chuyên dụng NVIDIA GeForce RTX 3070Ti và màn hình tần số quét 240 Hz giúp các cao thủ chiến game đầy tự tin, đắm chìm trong những đấu trường ảo đỉnh cao.",44490000,57990000,5.0,1,Laptop,23
305,309016.0,Laptop MacBook Air 15 inch M2 2023 8CPU/8GB/256GB/10GPU (MQKU3SA/A),https://www.thegioididong.com/laptop/apple-macbook-air-m2-2023,"MacBook Air 15 inch M2 2023 đã có phiên bản cải tiến vừa được nhà Apple cho ra mắt, thêm không gian cho những điều bạn yêu với màn hình Liquid Retina 15 inch ấn tượng. Với người dùng yêu thích hiệu năng ""nhanh như chớp"" trong một thiết kế siêu gọn nhẹ của dòng Air thì đây chắc chắn là một sản phẩm bạn không nên bỏ qua.",32290000,32290000,4.0,1,Laptop,0
306,304183.0,Laptop Asus TUF Gaming F15 FX507ZU4 i7 12700H/8GB/512GB/6GB RTX4050/144Hz/Win11 (LP520W),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zu4-i7-lp520w,"Laptop Asus TUF Gaming F15 FX507ZU4 i7 (LP520W) với hiệu năng mạnh mẽ, thiết kế cuồn hút hầm hố đi cùng những tính năng vượt trội. Chiếc laptop RTX 40 series sẽ là sự lựa chọn tuyệt vời cùng bạn chinh phục mọi chiến trường ảo.",29790000,34990000,5.0,4,Laptop,14
307,309302.0,Laptop Dell Gaming G15 5530 i7 13650HX/16GB/512GB/6GB RTX4050/165Hz/OfficeHS/Win11 (i7H165W11GR4050),https://www.thegioididong.com/laptop/dell-gaming-g15-5530-i7-i7h165w11gr4050,"Một siêu phẩm laptop gaming đến từ nhà Dell, Laptop Dell Gaming G15 5530 i7 13650HX (i7H165W11GR4050) với hiệu năng mạnh mẽ từ chip Intel Gen 13 cùng card đồ họa RTX 40 series, tần số quét cao đi kèm thiết kế cuốn hút, chắc chắn sẽ là sự lựa chọn hoàn hảo để có thể đáp ứng mọi nhu cầu chiến game của bạn.",38990000,41190000,0.0,0,Laptop,5
308,304843.0,Laptop MSI Gaming Cyborg 15 A12VE i7 12650H/8GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (240VN),https://www.thegioididong.com/laptop/msi-cyborg-15-a12ve-i7-240vn,Laptop MSI Cyborg 15 A12VE i7 (240VN) hướng tới đối tượng người dùng là các game thủ và những người đam mê công nghệ khi được trang bị đầy đủ tính năng tiên tiến nhất để mang lại trải nghiệm tuyệt vời cho người dùng.,25690000,27490000,5.0,1,Laptop,6
309,305662.0,Laptop Asus TUF Gaming F15 FX507VV4 i9 13900H/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP382W),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507vv4-i9-lp382w,"Laptop Asus TUF Gaming F15 FX507VV4 i9 13900H (LP382W) được trang bị cấu hình mạnh mẽ với bộ vi xử lý Intel Gen 13 dòng H, card đồ họa rời NVIDIA và màn hình tốc độ cao. Một sự lựa chọn tuyệt vời dành cho các game thủ muốn có trải nghiệm chơi game mượt mà với chiếc laptop RTX 40 series hiệu năng cao này.",38990000,42990000,0.0,0,Laptop,9
310,306138.0,Laptop MSI Gaming Cyborg 15 A12VF i7 12650H/8GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (267VN),https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-a12vf-i7-267vn,"Laptop MSI Gaming Cyborg 15 A12VF i7 12650H (267VN) với cấu hình mạnh mẽ, được thiết kế dành riêng cho các game thủ đam mê thể thao điện tử. Một chiếc laptop gaming đáp ứng được hoàn hảo các nhu cầu chơi game và xử lý đồ họa.",28690000,30490000,0.0,0,Laptop,5
311,305745.0,Laptop Asus Gaming ROG Strix SCAR 17 G733PZ R9 7945HX/32GB/1TB/12GB RTX4080/240Hz/Balo/Chuột/Win11 (LL980W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-scar-17-g733pz-r9-ll980w,"Laptop Asus Gaming ROG Strix SCAR 17 G733PZ R9 7945HX (LL980W) được thiết kế để mang đến trải nghiệm chơi game tốt nhất, cung cấp hiệu suất mạnh mẽ với cấu hình ấn tượng, chắc chắn sẽ làm hài lòng những game thủ khó tính nhất.",79500000,90000000,0.0,0,Laptop,11
312,305664.0,Laptop Asus Gaming ROG Strix G16 G614JU i7 13650HX/16GB/512GB/6GB RTX4050/165Hz/Win11 (N3777W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614ju-i7-n3777w,"Sở hữu bộ xử lý Intel Gen 13 mạnh mẽ, card đồ họa NVIDIA 40 series mới nhất, màn hình 165 Hz siêu mượt mà và ổ cứng SSD NVMe PCIe Gen 4, tất cả đã khiến laptop Asus Gaming ROG Strix G16 G614JU i7 13650HX (N3777W) trở thành siêu phẩm không thể bỏ qua đối với game thủ và người dùng cần chạy các tác vụ nặng đòi hỏi hiệu suất cao.",39490000,43990000,5.0,1,Laptop,10
313,306139.0,Laptop MSI Gaming Katana 15 B13VEK i7 13620H/8GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (252VN),https://www.thegioididong.com/laptop/msi-gaming-katana-15-b13vek-i7-252vn,"Laptop MSI Gaming Katana 15 B13VEK i7 13620H (252VN) không chỉ sở hữu cấu hình mạnh mẽ mà còn có kiểu dáng hầm hố đẹp mắt. Những trang bị như CPU thế hệ 13, card đồ họa NVIDIA RTX 40 series, màn hình 144 Hz đáp ứng tốt nhu cầu chơi game và xử lý đồ họa của người dùng.",30490000,32990000,0.0,0,Laptop,7
314,309296.0,Laptop Asus Vivobook Pro 15 OLED K6502VU i5 13500H/16GB/512GB/6GB RTX4050/Win11 (MA089W),https://www.thegioididong.com/laptop/asus-vivobook-pro-15-oled-k6502vu-i5-ma089w,"Laptop Asus Vivobook Pro 15 OLED K6502VU i5 13500H (MA089W) sở hữu hiệu năng mạnh mẽ từ con chip Intel thế hệ 13 hoàn toàn mới cùng card RTX 40 series, đi kèm nhiều tính năng tân tiến cùng thiết kế đẹp mắt, là chiếc laptop cao cấp - sang trọng sẽ thỏa mãn mọi nhu cầu của bạn.",35490000,37990000,0.0,0,Laptop,6
315,302473.0,Laptop Asus Gaming ROG Strix SCAR 18 G834JY i9 13980HX/64GB/2TB/16GB RTX4090/240Hz/Balo/Chuột/Win11(N6039W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-scar-18-g834jy-i9-n6039w,"Laptop Asus Gaming ROG Strix SCAR 18 G834JY i9 (N6039W) hứa hẹn sẽ thống trị thế giới laptop gaming với hiệu năng bùng nổ đến từ bộ vi xử lý Intel Core i9 thế hệ thứ 13 hoàn toàn mới, card đồ họa NVIDIA chuyên dụng và màn hình siêu lớn 18 inch 240 Hz, mang đến cho bạn trải nghiệm chơi game, làm việc trên cả tuyệt vời.",118000000,125000000,0.0,0,Laptop,5
316,305742.0,Laptop Asus Gaming ROG Zephyrus M16 GU604VI i9 13900H/32GB/1TB/8GB RTX4070/240Hz/Balo/Win11 (NM779W),https://www.thegioididong.com/laptop/asus-gaming-rog-zephyrus-m16-gu604vi-i9-nm779w,"Laptop Asus Gaming ROG Zephyrus M16 GU604VI i9 13900H (NM779W) cao cấp được thiết kế dành cho game thủ, những nhà sáng tạo nội dung và thiết kế đồ họa đòi hỏi phần cứng mạnh mẽ để hiện thực ý tưởng một cách hiệu quả.",75990000,80990000,0.0,0,Laptop,6
317,311116.0,Laptop Asus Gaming ROG Strix SCAR 15 G533ZW i9 12900H/32GB/1TB/8GB RTX3070Ti/240Hz/Balo/Chuột/Win11 (LN134W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-scar-15-g533zw-i9-ln134w,"Laptop Asus Gaming ROG Strix SCAR 15 G533ZW i9 12900H (LN134W) một siêu phẩm laptop gaming đến từ nhà Asus mang trong mình sức mạnh khủng với con chip Intel i9 dòng H - series hiệu năng cao, card RTX 30 series cùng nhiều công nghệ tân tiến. Sản phẩm chắc chắn sẽ mang đến cho anh em game thủ những giờ phút chiến game đỉnh cao nhất.",68990000,69990000,0.0,0,Laptop,1
318,302149.0,Laptop Apple MacBook Pro 16 inch M2 Pro 2023 12-core CPU/16GB/512GB/19-core GPU (MNWC3SA/A),https://www.thegioididong.com/laptop/macbook-pro-16-inch-m2-pro,"Apple vừa giới thiệu đến người dùng chiếc MacBook Pro 16 inch M2 Pro 2023 có kiểu dáng mỏng nhẹ nhưng bên trong là một hiệu năng vô cùng mạnh mẽ đáp ứng được mọi tác vụ, hứa hẹn sẽ trở thành một người bạn đồng hành tuyệt vời trong công việc, học tập và giải trí. ",59690000,59690000,5.0,1,Laptop,0
319,305663.0,Laptop Asus Gaming ROG Strix G16 G614JI i7 13650HX/16GB/1TB/8GB RTX4070/240Hz/Balo/Win11 (N4084W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614ji-i7-n4084w,"Laptop Asus Gaming ROG Strix G16 G614JI i7 13650HX (N4084W) sẽ thỏa mãn những game thủ khó tính nhất nhờ được trang bị những công nghệ hàng đầu trong ngành, cho hiệu suất hoạt động cao cùng với thiết kế hiện đại, bắt mắt, luôn sẵn sàng xử lý những trò chơi đòi hỏi tài nguyên hệ thống cao một cách dễ dàng.",56990000,60990000,0.0,0,Laptop,6
320,302980.0,Laptop HP Envy 16 h0205TX i9 12900H/32GB/512GB/6GB RTX3060/Touch/Win11 (7C0T2PA),https://www.thegioididong.com/laptop/hp-envy-16-h0205tx-i9-7c0t2pa,"Laptop HP Envy 16 h0205TX i9 12900H (7C0T2PA) hoàn toàn mới đã được HP tung ra thị trường, nhắm trực tiếp đến người dùng có nhu cầu làm việc về đồ họa nặng cũng như chiến game ở mức cấu hình cao nhờ combo Intel Core 19 thế hệ 12 và card đồ họa rời NVIDIA RTX 30 series mạnh mẽ.",53990000,65390000,0.0,0,Laptop,17
321,307930.0,Laptop Asus Gaming ROG Flow Z13 GZ301VU i9 13900H/16GB/1TB/6GB RTX4050/165Hz/Touch/Pen/Túi/Win11 (MU301W),https://www.thegioididong.com/laptop/asus-gaming-rog-flow-z13-gz301vu-i9-mu301w,"Laptop Asus Gaming ROG Flow Z13 GZ301VU i9 (MU301W) được trang bị bộ vi xử lý Intel Core i9 và card đồ họa RTX 4050, đảm bảo khả năng xử lý đồ hoạ, chơi game mạnh mẽ. Với màn hình 165 Hz, bạn sẽ có trải nghiệm chơi game mượt mà và hình ảnh sắc nét, thêm tiện lợi với bút đi kèm để tương tác với máy một cách linh hoạt.",53990000,57990000,0.0,0,Laptop,6
322,302982.0,Laptop HP Omen 16 n0085AX R9 6900HX/32GB/1TB SSD/8GB RTX3070Ti/165Hz/Win11 (7C144PA),https://www.thegioididong.com/laptop/hp-omen-16-n0085ax-r9-7c144pa,Laptop HP Omen 16 n0085AX R9 6900HX (7C144PA) được thiết kế với mục đích đáp ứng nhu cầu chơi những tựa game đình đám và xử lý đồ họa nặng nhờ combo hiệu năng cao CPU AMD Ryzen 9 series và card đồ họa rời NVIDIA RTX 30 series.,51690000,62890000,0.0,0,Laptop,17
323,249147.0,Laptop MSI Gaming GS66 Stealth 11UG i7 11800H/32GB/2TB SSD/8GB RTX3070 Max-Q/360Hz/Balo/Chuột/Win10 (219VN),https://www.thegioididong.com/laptop/msi-gaming-gs66-stealth-11ug-i7-219vn,"Xứng danh tay chơi cự phách nơi đô thị sầm uất, laptop MSI Gaming GS66 Stealth 11UG i7 11800H (219VN) với vẻ ngoài đầy mạnh mẽ cùng sức mạnh tuyệt hảo, phát huy hiệu suất tối ưu và khả năng chiến game cực đã cùng đồng đội.",50990000,64990000,4.5,2,Laptop,21
324,306795.0,Laptop LG gram 2023 i7 1360P/16GB/1TB/Win11 (17Z90R-G.AH78A5),https://www.thegioididong.com/laptop/lg-gram-2023-i7-17z90rgah78a5,"Laptop LG gram 2023 i7 1360P (17Z90R-G.AH78A5) sở hữu những thông số cấu hình vượt trội như con chip Intel Gen 13, tốc độ Bus RAM cao, ổ cứng 1 TB, sẽ là sự lựa chọn tuyệt vời để giúp bạn giải quyết mọi công việc.",50990000,50990000,0.0,0,Laptop,0
325,292926.0,Laptop Lenovo ThinkPad X1 Carbon Gen 10 i7 1260P/16GB/512GB/Touch/Win11 (21CB00A8VN),https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-10-i7-21cb00a8vn,"ThinkPad nổi danh là dòng laptop cao cấp - sang trọng được thiết kế dành cho những doanh nhân kỹ tính. Laptop Lenovo ThinkPad X1 Carbon Gen 10 i7 (21CB00A8VN) tiếp nối thành công với những cải tiến về cấu hình, bàn phím và màn hình, tất cả đều được gói gọn trong một thân hình mỏng nhẹ với chất lượng hoàn thiện chắc chắn.",48490000,49490000,0.0,0,Laptop,2
326,310801.0,Laptop Asus Gaming ROG Strix G16 G614JV i7 13650HX/16GB/512GB/8GB RTX4060/240Hz/Balo/Win11 (N4455W),https://www.thegioididong.com/laptop/asus-gaming-rog-strix-g16-g614jv-i7-n4455w,"Laptop Asus Gaming ROG Strix G16 G614JV i7 13650HX (N4455W) mang trong mình những thông số cấu hình đầy mạnh mẽ từ con chip Intel Gen 13 - series hiệu năng cao, card RTX 4060 cùng màn hình tần số quét 240 Hz. Đây chắc chắn sẽ là chiếc laptop gaming đắm chìm anh em vào những đấu  trường ảo đỉnh cao.",47490000,50990000,0.0,0,Laptop,6
327,306793.0,Laptop LG gram 2023 i7 1360P/16GB/512GB/Win11 (16Z90R-G.AH76A5),https://www.thegioididong.com/laptop/lg-gram-2023-i7-16z90rgah76a5,"Laptop LG gram 2023 i7 1360P (16Z90R-G.AH76A5) là một dòng laptop cao cấp 2023 được LG cho ra mắt với lối thiết kế sang trọng đi cùng những thông số cấu hình mạnh mẽ, xứng danh trợ thủ đắc lực cho mọi đối tượng người dùng.",46990000,46990000,4.0,1,Laptop,0
328,309300.0,Laptop Asus Vivobook Pro 16 OLED K6602VV i9 13900H/16GB/1TB/8GB RTX4060/Win11 (MX077W),https://www.thegioididong.com/laptop/asus-vivobook-pro-16-oled-k6602vv-i9-mx077w,"Laptop Asus Vivobook Pro 16 OLED K6602VV i9 13900H (MX077W) được thiết kế đặc biệt để đáp ứng nhu cầu công việc và giải trí chuyên nghiệp của người dùng. Với cấu hình mạnh mẽ, màn hình OLED đẹp mắt và thiết kế tinh tế, sản phẩm này thực sự nổi bật trong thị trường laptop cao cấp, đồ họa hiện nay.",45490000,48990000,0.0,0,Laptop,7
329,309738.0,Laptop Lenovo Thinkpad P16s Gen 1 i7 1260P/16GB/512GB/4GB QuadroT550/Win11 Pro (21BT0064VN),https://www.thegioididong.com/laptop/lenovo-thinkpad-p16s-gen-1-i7-21bt0064vn,"Laptop Lenovo ThinkPad P16s Gen 1 i7 1260P (21BT0064VN) không chỉ sở hữu thiết kế hiện đại, thanh lịch mà còn đi kèm thông số cấu hình mạnh mẽ. Chiếc laptop đồ họa - kỹ thuật này đặc biệt phù hợp cho các sinh viên, dân văn phòng thuộc các chuyên ngành nhập liệu, kỹ thuật, kiến trúc.",44490000,44490000,0.0,0,Laptop,0
330,302984.0,Laptop HP Elitebook Dragonfly G3 i7 1255U/16GB/1TB SSD/Touch/Win11 Pro (6Z980PA),https://www.thegioididong.com/laptop/hp-elitebook-dragonfly-g3-i7-6z980pa,"Laptop HP Elitebook Dragonfly G3 i7 1255U (6Z980PA) thuộc dòng sản phẩm laptop cao cấp - sang trọng của nhà sản xuất HP, mang những đặc tính thiết kế nhằm đáp ứng cho nhu cầu của đối tượng người dùng thường xuyên di chuyển, cần một chiếc máy có tính di động cao đồng thời sở hữu cấu hình mạnh mẽ, ngoại hình thời thượng.",42490000,52590000,0.0,0,Laptop,19
331,310799.0,Laptop Asus TUF Gaming A15 FA507XI R9 7940HS/8GB/512GB/8GB RTX4070/144Hz/Win11 (LP420W),https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa507xi-r9-lp420w,"Laptop Asus TUF Gaming A15 FA507XI R9 7940HS (LP420W) mang trong mình hiệu năng khủng từ dòng chip AMD Ryzen 9, card RTX 40 series cùng nhiều tính năng tân tiến. Chiếc laptop gaming này sẽ là trợ thủ đắc lực, giúp anh em game thủ kinh qua những trận chiến ảo đầy khốc liệt.",42490000,45490000,0.0,0,Laptop,6
332,310606.0,Laptop MSI Gaming Katana 15 B13VGK i7 13620H/16GB/1TB/8GB RTX4070/144Hz/Balo/Win11 (1211VN),https://www.thegioididong.com/laptop/msi-gaming-katana-15-b13vgk-i7-1211vn,"Laptop MSI Gaming Katana 15 B13VGK i7 13620H (1211VN) mang trong mình hiệu năng khủng từ chip Intel dòng H Gen 13 kết hợp cùng card rời RTX 40 series mang đến trải nghiệm chiến game tuyệt vời, cho anh em tự tin đắm chìm vào những đấu trường thể thao điện tử đầy kịch tính.",41990000,44990000,0.0,0,Laptop,6
333,308001.0,Laptop Asus Zenbook S 13 OLED UX5304VA i7 1355U/32GB/1TB/Túi/Win11 (NQ126W),https://www.thegioididong.com/laptop/asus-zenbook-s-13-oled-ux5304va-i7-nq126w,"Bạn đang tìm kiếm một chiếc sở hữu thiết kế tinh tế, sang trọng, mang hiệu năng mạnh mẽ cùng tính linh hoạt khi di chuyển. Laptop Asus Zenbook S 13 OLED UX5304VA i7 1355U (NQ126W) sẽ là sự lựa chọn tuyệt vời giúp bạn hoàn thành mọi tác vụ công việc.",41490000,49990000,0.0,0,Laptop,17
334,309304.0,Laptop Dell Gaming G15 5530 i7 13650HX/16GB/512GB/8GB RTX4060/165Hz/OfficeHS/Win11 (i7H165W11GR4060),https://www.thegioididong.com/laptop/dell-gaming-g15-5530-i7-i7h165w11gr4060,"Laptop Dell Gaming G15 5530 i7 13650HX (i7H165W11GR4060) là cỗ máy gaming siêu việt đến từ Dell với vẻ bề ngoài độc đáo mang trong mình sức mạnh của Intel Gen 13 thế hệ mới cùng card rời RTX 40 series sẽ mang đến một trải nghiệm gaming đỉnh cao và đáp ứng mọi yêu cầu thường ngày, giải trí hay đồ họa của người dùng.",40990000,42990000,0.0,0,Laptop,4
335,302981.0,Laptop HP Omen 16 n0087AX R7 6800H/16GB/1TB SSD/6GB RTX3060/165Hz/Win11 (7C0T7PA),https://www.thegioididong.com/laptop/hp-omen-16-n0087ax-r7-7c0t7pa,Laptop HP Omen 16 n0087AX R7 (7C0T7PA) là một trong những sản phẩm laptop gaming mới nhất của HP với những thông số kỹ thuật siêu mạnh mẽ dành riêng cho dân chuyên game hoặc người dùng thường làm việc với file thiết kế đồ họa nặng.,40790000,50890000,0.0,0,Laptop,19
336,305740.0,Laptop Asus Gaming ROG Zephyrus G16 GU603VU i7 13620H/16GB/512GB/6GB RTX4050/165Hz/Win11 (N3898W),https://www.thegioididong.com/laptop/asus-gaming-rog-zephyrus-g16-gu603vu-i7-n3898w,Laptop Asus Gaming ROG Zephyrus G16 GU603VU i7 13620H (N3898W) phù hợp cho các game thủ và chuyên gia yêu cầu hiệu suất cao cùng khả năng xử lý đồ họa vượt trội khi sở hữu các thông số kỹ thuật và tính năng phần cứng ấn tượng.,40490000,44990000,0.0,0,Laptop,10
337,283464.0,Laptop Apple MacBook Pro 13 inch M2 2022 8-core CPU/16GB/512GB/10-core GPU (Z16S),https://www.thegioididong.com/laptop/apple-macbook-pro-m2-2022-16gb,"Sự đẳng cấp của nhà Apple là điều không thể phủ nhận khi nó luôn có những bước cải tiến nổi bật qua từng năm. Và đến năm 2022, sự xuất hiện của con chip M2 trên MacBook Pro M2 16GB là một dấu ấn mạnh mẽ khẳng định vị thế của ""nhà Táo"" trong phân khúc laptop đồ họa - kỹ thuật.  ",40190000,40190000,4.7,18,Laptop,0
338,302983.0,Laptop HP Elitebook X360 1040 G9 i7 1255U/16GB/512GB/Touch/Pen/Win11 Pro (6Z982PA),https://www.thegioididong.com/laptop/hp-elitebook-x360-1040-g9-i7-6z982pa,"Với thiết kế tinh tế, hiệu năng mạnh mẽ, tính linh hoạt và hệ thống bảo mật tiên tiến, laptop HP Elitebook X360 1040 G9 i7 (6Z982PA) phù hợp cho các chuyên gia, doanh nhân và những người dùng yêu công nghệ đang tìm kiếm một chiếc laptop đa dụng để thực hiện công việc và giải trí hàng ngày.",40090000,49990000,0.0,0,Laptop,19
339,310802.0,Laptop Asus Gaming ROG Zephyrus G14 GA402NJ R7 7735HS/16GB/512GB/6GB RTX3050/144Hz/Túi/Win11 (L4056W),https://www.thegioididong.com/laptop/asus-gaming-rog-zephyrus-g14-ga402nj-r7-l4056w,"Laptop Asus Gaming ROG Zephyrus G14 GA402NJ R7 7735HS (L4056W) với ngôn ngữ thiết kế hiện đại, độc đáo, hiệu năng vượt trội từ card rời RTX 30 series cùng nhiều tính năng tân tiến. Chiếc laptop gaming này sẽ không chỉ mang đến những giờ phút chiến game thoải mái cho anh em mà còn nâng những trải nghiệm sử dụng lên một tầm cao mới.",39990000,42990000,0.0,0,Laptop,6
