,item_id,cmt_id,username,rating,comment
66,289612,r-54067530,Hùng thịnh,5,Okokok
67,289612,r-54050720,Long,5,Ok
68,289612,r-54039410,Huỳnh Thanh Phong,2,"sài được 8 ngày bị loạn cảm ứng,  ko cho đổi mới"
69,289612,r-54024207,Lê Vinh,5,"Quá ok, đẹp"
70,289612,r-54021481,Ly,4,Đẹp
71,289612,r-54019491,Phan Anh Hậu,5,Tốt
72,289612,r-54019249,Anh Kiên,5,Ok
73,289612,r-53997323,Chị Vy,5,Tư vấn nhiệt tình dễ thương
74,289612,r-53981218,Hoàn,5,"Giao nhanh,hàng đẹp"
75,289612,r-53976417,Cao Thị Hạnh,5,Tốt
76,289612,r-53968484,Nguyễn Thị Ý Thanh,5,"Giao nhanh, nhân viên hỗ trợ nhiệt tình"
77,289612,r-53965937,Lê Thị Phương Dung,4,ok
78,289612,r-53965888,Hoàng,5,"Sản phẩm rất tốt, dịch vụ phục vụ nhiệt tình, sẽ giới thiệu cho bạn bè"
79,289612,r-53952385,Tú,4,Tốt bạn
80,289612,r-53937803,Lương Xuân Phat,3,Dùng tương đối ổn
81,289612,r-53928528,Bùi Thu Phương,5,các bạn tư vấn nhiẹt tình mình ưng ạ
82,289612,r-53897868,Nông Văn Đoan,1,"Mua được 10 ngày chẳng may vk cầm sạc làm rỡ vỡ kính màn hình.Gửi đi apple thay kính thì báo apple không hỗ trợ thay kính chỉ hỗ trợ thay thân vỏ giá 6tr, trong khi con máy có 6tr3.ảo vl.mọi người cân nhắc khi mua.đã mua đừng làm rơi vỡ"
83,289612,r-53837589,Nguyễn van linh,3,Apple Watch kết nối voi iphone sao không báo cuộc gọi đến. Cho minh hoi cach khaắc phục lỗi này di ah
84,289612,r-53823087,Chị Thơm,5,rất tốt
85,289612,r-53817128,Trần Minh Phúc,5,Ok
86,289612,r-53810173,Tân,5,"hàng ok,sài tốt"
87,289612,r-53787689,Ngô Thị Diễm,5,tốt
88,289612,r-53763553,Quỳnh Anh,4,Tốt ạ
89,289612,r-53747027,Nguyễn Hạnh,4,"Tốt , và dịch vụ tốt"
90,289612,r-53725791,Mai Lê,4,"Dùng ổn, khá thích"
91,289612,r-53718009,Em Nga,5,Rất đẹp
92,289612,r-53703622,Phương,4,Ok
93,289612,r-53693781,Lưu Hải,5,Xài cũng đi
94,289612,r-53690874,Ngân Nguyễn,4,Đến hiện tại thì Apple watch chạy rất mượt ko vấn đề gì cảm thấy rất hài lòng với sp
95,289612,r-53689595,Lộ Bảo Anh,5,"Giao hàng nhanh, đồng hồ xài rất tiện ích"
96,289612,r-53646501,Võ Xuân Yến,5,"Apple watch thì ko có gì để chê, thiết kế gọn nhẹ thời trang, nhiều chức năng tiện lợi. Pin phải sạc mỗi ngày hơi bất tiện xíu thôi"
97,289612,r-53628694,Trâm,4,Tốt
98,289612,r-53597111,Mỹ,5,Tốt
99,289612,r-53594148,Lưu Quốc Toàn,4,Tốt
100,289612,r-53570075,Lê Thành Sơn,4,Không
101,289612,r-53569955,Nguyễn Thị Thuý Phượng,5,hàng đúng sản phẩm ok
102,289612,r-53569840,Trương Nguyễn Phú,5,Tốt
103,289612,r-53569827,Nguyễn Văn Tiến,5,Rất tốt
104,289612,r-53566768,Nguyễn thị thịnh,5,"Đúng màu mình thích, lại được giảm giá mạnh,nhân viên dễ thương,"
105,289612,r-53469013,Nguyễn Trọng Hoàng,5,ok
106,289612,r-53453330,La Minh Quốc,5,tốt
107,289612,r-53359596,MINH,5,ok
108,289612,r-53334812,LOAN,5,quá tốt
109,289612,r-53332641,LINH,5,Tốt
110,289612,r-53322316,TRANG,4,Tôi hài lòng
111,289612,r-53319772,Anh Tâm,5,Quá xịn xò
112,289612,r-53293412,PHƯƠNG,4,"Sử  dung mượt, màn hình rộng"
113,289612,r-53261200,CHAU,5,Sản phẩm tốt
114,289612,r-53259073,LINH,5,Ok
115,289612,r-53245380,HIỆP,4,ok
116,289612,r-53207373,LINH,5,"Dùng tốt,đẹp"
117,289612,r-53117944,TRANG,4,khá tốt
118,289612,r-53109086,TOAN,4,Su dung dung thi ok.mang hinh dep hon s3 ty xiu.con lai thi k co j goi la dac biet
119,289612,r-53070084,BÌNH,5,Tuyệt vời
120,289612,r-53065981,Huy,2,Đặt hàng về dùng dc 5 ngày thì lỗi. Lên bảo hành chờ 15 ngày chưa thấy hàng về. Gọi tổng đài thì bảo chờ thêm 2-3 tuần để đặt sạc. Ko có hướng xử lí thích đáng cho khách.  Dịch vụ bảo hành ngày càng kém
121,289612,r-53033179,THOAN,4,Hài lòng
122,289612,r-53010417,THU,5,tốt
123,289612,r-52975777,HIỀN,5,Tốt
124,289612,r-52938076,NGA,5,Nhận viên gắn dây đeo bị ngược. Vê tự lên Google coi gan lại.
125,289612,r-54952864,Quốc,5,
126,289612,r-54770536,Đặng Trần Anh Tú,5,
127,289612,r-54708537,A Khánh,5,
128,289612,r-54652628,Ngân,4,
129,289612,r-54598208,Nguyễn Văn Học,5,
130,289612,r-54566074,Trần Xuân Cường,5,
131,289612,r-54398724,Ly Ha Chung,4,
132,289612,r-54358476,Trịnh Tiến Quảng,5,
133,289612,r-54358266,Hằng,3,
134,289612,r-54110132,La Thị Thu Huyền,1,
135,289612,r-54067536,9,4,
136,289612,r-53816163,Chị Ly,4,
137,289612,r-53759128,Tuấn,5,
138,289612,r-53731139,Dao Nguyen Chuong,5,
139,289612,r-53727237,Nguyễn Tuấn Anh,5,
140,289612,r-53618645,Trần Đình Đức,5,
141,289612,r-53569211,HÙNG,5,
142,289612,r-53522278,Chị Hiếu,4,
143,289612,r-53470948,Lê Quốc Thanh,5,
144,289612,r-53413463,NGUYỄN CÔNG MINH,5,
145,289612,r-53239873,LINH,4,
146,289612,r-53213711,THU,4,
147,289612,r-53159692,PHAN,5,
148,289612,r-53133815,THẮM,4,
149,289612,r-53115562,TIÊN,5,
150,289612,r-52976254,TƯƠI,5,
151,289612,r-52941284,VÂN,5,
152,289798,r-54747047,Bùi An Bảo Phương,5,Rất oke. Nhân viên tư vấn tốt. Sp mượt
153,289798,r-54746021,Yến,5,"Sp tốt, nv tư vấn nhiệt tình."
154,289798,r-54720186,Khang,5,Rất Tốt
155,289798,r-54705438,Trần Quốc Huy,5,xịn xịn
156,289798,r-54702269,Quốc Bảo,4,Ổn
157,289798,r-54701266,Trắng,5,Sản phẩm ok lắm
158,289798,r-54701151,Phan Huy Hùng,5,❤️ nv tư vấn rất nhiệt tình
159,289798,r-54668695,Quý,5,Tốt lắm
160,289798,r-54647742,Huy,5,.
161,289798,r-54645619,Anh Tuyên,3,Sử dụng nhanh hết pin
162,289798,r-54616779,Phan Quốc Chi,5,Đồng hồ rất đẹp
163,289798,r-54609344,Anh Chương,5,Ok. Good
164,289798,r-54551861,Nguyễn Văn Ninh,5,Ok
165,289798,r-54511363,Kiên,5,bạn nhân viên bán hàng nhiệt tình vui vẻ 10 điểm
166,289798,r-54511314,Nguyễn Văn Linh,4,Hơi ít tính năng
167,289798,r-54460904,Thuận,1,"Apple watch mua mới 100% sau 20 ngày sạc bị nứt vỏ, mang đi bảo hàng bị từ chối, nói phải ở hãng sau 1 tháng cấp giấy không bảo hành. Nhưng thật sự cấp ở HCM. Apple xem thường người sử dụng."
168,289798,r-54451099,Anh Chung,4,Tốt
169,289798,r-54375761,Phan Văn Chiến,3,Pin rất nhanh hết
170,289798,r-54358263,Lê Sỹ Trung,5,Quá ổn với tầm giá
171,289798,r-54299455,Huỳnh Minh Duy,4,đeo cho đẹp chứ lợi ích tính năng không nhiều lắm
172,289798,r-54283646,Võ Hữu Đức,5,"Chất lượng tốt, nv phục vụ vui vẻ mà còn đẹp trai 🤣🤣🥹"
173,289798,r-54277075,Nguyễn Văn Khôn,5,Tốt
174,289798,r-54229303,Nguyễn Quốc Thành,5,tốt
175,289798,r-54222607,CÔNG TY TNHH BEYONDNET VN,5,Ngon bổ rẻ thơm
176,289798,r-54215314,VŨ THẾ ANH,5,"Hàng đẹp, chất lượng."
177,289798,r-54211701,Uyên,5,Tuyệt vời từ nhân viên đến sản phẩm
178,289798,r-54204377,Tiến,5,Sp tốt
179,289798,r-54188666,Thịnh,2,"Mình đã mua Apple Watch SE2 tại TGDD, nhân viên tên Tình làm mạnh tay với điện thoại của mình lúc thanh toán, tự ý để đt và Apple Watch của mình xuống mặt bàn, dễ làm trầy máy mình"
180,289798,r-54180122,Chí Linh,4,Tốt! Nhưng thiếu một số tính năng như huyết áp hơi bị buồn
181,289798,r-54141915,Khang Watch,5,"Sản phẩm tốt, pin dùng ổn không yếu như mình nghĩ."
182,289798,r-54138794,Phong,4,ok
183,289798,r-54118623,Phạm Duy Linh,5,Xuất sắc
184,289798,r-54090387,Huy,5,Dịch vụ tốt
185,289798,r-54089753,Tài,5,Rất tốt
186,289798,r-54060043,Công ty TNHH TMDV VT Khang Thịnh Car,5,Tốt
187,289798,r-54059998,NGUYỄN HOÀNG TIẾN,4,Tốt hơn
188,289798,r-54041942,Nguyễn Văn Công,5,Tôt
189,289798,r-54041622,Việt Cường,5,Nhân viên giao hàng hỗ trợ tốt
190,289798,r-54020829,TRẦN HỒNG CƯƠNG,4,Đag dùng thấy cũng ok
191,289798,r-54015656,Anh Tùng,5,Ok
192,289798,r-53985501,Nguyễn Anh Khoa,5,Nhân viên nhiệt tình. Sẽ giới thiệu người thân bạn bè
193,289798,r-53968493,Linh,4,Tốt
194,289798,r-53945912,Phan Tấn An,5,Sản phẩm tốt nhưng mà mặt đồng hồ dể bị sướt nha
195,289798,r-53945216,NGUYỄN VĂN TẤN,5,ok
196,289798,r-53943253,Ngô Vĩnh Lập,5,"Thời trang,đẹp,nhân viên nhiệt tình,dùng thích lắm"
197,289798,r-53929990,Anh Thuận,5,"Sản phẩm chạy rất mượt , pin được 1.5 ngày , nói chung là oke"
198,289798,r-53909579,Nguyễn Trường,5,Sản phẩm tốt pin thì 1.5 ngày ko sài đêm thì được 2 ngày
199,289798,r-53887520,Anh Trung,5,Khác bọt hẳn so với sơ ri 3 )))
200,289798,r-53810180,Phan Minh Phú,4,Ok
201,289798,r-53801814,Huy Thắng ,4,"Nhân viên tư vấn rất vui vẻ và thân thiện ! 
Sản phẩm chất lượng!"
202,289798,r-53754820,Trịnh Xuân Tiến,5,Tốt
203,289798,r-53707507,Binh Khuu,5,Rất thích.
204,289798,r-53697023,Đinh Quang Thái,5,mượt mà. hàng chính hãng thì yên tâm rồi
205,289798,r-53681007,NGHIÊM THÀNH ĐẠT,5,Rất tốt
206,289798,r-53634192,Đức,5,Ok
207,289798,r-53633967,Đặng Trường Phú,4,Ổn
208,289798,r-53597334,BÙI QUANG SƠN,5,tốt
209,289798,r-53574357,Trần Văn Đức,5,Ok
210,289798,r-53573687,Đoàn Thanh Sơn,5,Tuyệt
211,289798,r-53573121,Huỳnh Đức Nguyên Hào,5,Dùng tốt nha.
212,289798,r-53571569,Giang,4,Tôi thấy hài lòng khi sử dụng dịch vụ của Điện máy xanh
213,289798,r-53557130,Đoàn Ngọc Nam,5,Mọi thứ đều ok
214,289798,r-53537462,Lâm Văn Cường,3,Bình thường thiếu tính năng đo điện tâm đồ
215,289798,r-53529531,Trịnh Thái Thượng Hoàng,2,Mới lấy hàng đã bị lỗi dây sạc
216,289798,r-53503381,Lý Văn Hanh,5,Tốt
217,289798,r-53372840,TRI,5,Ngon trong tầm giá.
218,289798,r-53273425,DUY,5,"Đồng hồ đẹp. Màn hình nhạy mượt, Gọi nghe rất OK"
219,289798,r-53207679,THANH,4,Sản phẩm tốt
220,289798,r-53179516,DUY,5,"Sản phẩm chính hãng, hậu mãi tốt"
221,289798,r-53136038,GIANG,5,Xài mượt . Ok . Pin lâu
222,289798,r-53134563,PHONG,4,Máy đẹp. Pin tốt!
223,289798,r-53065211,Phạm Văn Tuấn,4,"Mua đúng dịp sale, được giảm 500k. 6990k midnight blue. Bảo hành đúng 1 năm"
224,289798,r-53057529,Nguyễn Hoàng Trí,5,"Vừa mua online , được giảm giá sâu, chất lượng thì phải dùng 1 thời gian trải nghiệm đã,"
225,289798,r-53016329,Lê Được,5,Sản phẩm ok không có gì để chê
226,289798,r-53009883,HUY,5,"Xài những tác vụ cơ bản rất ok, sạc một lần xài tận 2 ngày rưỡi có kết nối đầy đủ vs điện thoại"
227,289798,r-52923988,Anh Ngân,5,"Đồng hồ mượt, hoạt động tốt, pin ổn, chip S8 hỗ trợ lâu dài, giá rẻ hơn nhiều so với các model series 8 cùng thời điểm ra mắt."
228,289798,r-54701140,Anh Hưng,5,
229,289798,r-54656144,Tân,4,
230,289798,r-54645330,Đặng Văn Phát,4,
231,289798,r-54644831,Anh Tý,5,
232,289798,r-54574650,Nguyễn Hoàng Kim,5,
233,289798,r-54402809,Cao Lê Danh,4,
234,289798,r-54389731,Đặng Thanh Mực,5,
235,289798,r-54264193,Trần Khánh Băng,5,
236,289798,r-54126104,Phạm Phong,5,Dùng ok không vấn đề gì
237,289798,r-54074761,An,1,
238,289798,r-53804726,Tuấn,5,
239,289798,r-53780652,Lê Thiên Bảo Ân,5,
240,289798,r-53759126,Em Thắm,5,
241,289798,r-53755315,Nguyễn Hùng Sinh,5,
242,289798,r-53715653,Quân,5,
243,289798,r-53564324,Hồng,5,
244,289798,r-53504612,Châu,5,
245,289798,r-53413460,NGUYỄN CÔNG MINH,5,
246,289798,r-53372676,KHOA,5,Chất lượng tốt
247,289798,r-53154645,Trần Văn Thắng,3,
248,289612,r-54971588,Nguyễn Huynh Thuỳ linh,5,Có phát nhạc nghe trực tiếp trên đồng hồ dc ko ad
249,289612,r-54953041,Anh Kiên,5,rất ok
250,289612,r-54870904,Chị Anh Đào,5,Các tính năng OK rất hữu ích
251,289612,r-54749512,NGUYỄN THÁI THUẬN,4,Tốt
252,289612,r-54695373,Xuân Oanh,4,Dùng bình thường
253,289612,r-54654891,Cô Tuyết,4,Mãi đỉnh
254,289612,r-54653891,Vi Văn Trọng,4,Sản phẩm tốt/dịch vụ tốt
255,289612,r-54653479,Em Mun,5,Ok
256,289612,r-54652929,Nguyễn Thị Kim Hằng,4,Sài ok . Ước gì pin sài lâu chút xíu
257,289612,r-54652831,Võ Thị Minh,4,"Đẹp, xịn"
258,289612,r-54652739,VŨ THỊ MỘNG TUYỀN,4,"Sản phẩm tốt, nhạy"
259,289612,r-54652652,Chị Hà,5,Nv tư vấn nhiệt tình
260,289612,r-54652638,Hồ Thị Mỹ Thanh,4,"Khá hài lòng, thông báo ổn"
261,289612,r-54612636,NGUYỄN THỊ MINH ANH,5,Dùng oke ạ
262,289612,r-54611265,Trần Cẩm Tú,4,Tốt
263,289612,r-54610828,Cẩm Giang,4,Xài ok nha
264,289612,r-54609238,x,5,Tốt
265,289612,r-54609189,Huyền,5,Ôk lắm
266,289612,r-54576064,Chị Lê,5,Rất hài lòng
267,289612,r-54566128,Phương,4,Mới xài thấy tốt
268,289612,r-54526151,Mai,4,Nhân viên tư vấn nhiệt tình. Sản phẩm ok
269,289612,r-54525991,Chị Hằng,4,Tốt
270,289612,r-54525712,Hà Thắng,4,Với mức giá như vậy mình cho là tốt
271,289612,r-54525415,Thái Nguyễn Hoàng Long,5,"Sản phẩm rất tuyệt vời, vượt ngoài sự mong đợi rất xứng đáng để sở hữu một em để dành đi làm"
272,289612,r-54525303,Chị Lan,4,Tốt
273,289612,r-54477838,Nguyễn Ngọc Ánh,5,"Đồng hồ đẹp, dùng tiện lợi, chức năng tốt"
274,289612,r-54466056,Thu Thuỷ,4,Rất ok
275,289612,r-54433863,Thuỳ,5,tot
276,289612,r-54397405,Quỳnh,5,Sp dùng tốt
277,289612,r-54397384,Hằng,4,Sp tốt
278,289612,r-54397376,Chị Thảo,5,Ok
279,289612,r-54370189,Chau,5,Nhân viên ở cửa hàng 330 Cộng Hoà rất dễ thương và nhiệt tình
280,289612,r-54367212,Bé Hảo,5,Sử dụng ok
281,289612,r-54364843,Thảo Na,4,Ok
282,289612,r-54328963,Nguyễn Anh Tuấn,5,Ok á mn
283,289612,r-54295725,Ân,5,"Sản phẩm tốt, nhân viên nhiệt tình"
284,289612,r-54273236,Chị Trang,3,Sản phẩm mau hết pin
285,289612,r-54273147,Bình,3,Mau hết pin
286,289612,r-54252045,Võ Xuân Thủy,4,Good
287,289612,r-54245177,Sang,5,Sản phảm y như trong hình
288,289612,r-54216932,Nguyễn Mạnh Trường,5,Sp tốt. Nhân viên nhiệt tình
289,289612,r-54213317,Đại,5,đẹp
290,289612,r-54206024,Chị Phương,4,Tư vấn nhiệt tình ạ
291,289612,r-54205352,Chị Trinh,5,Rất tot
292,289612,r-54205024,Anh Hải,5,Nhân viên rất nhiệt tình và dễ thương
293,289612,r-54204870,C Hằng,4,Phục vụ tốt
294,289612,r-54204633,Nguyễn Ngọc Giáng Hương,5,tốt
295,289612,r-54204443,PHẠM THỊ TUYẾT HẠNH,5,Nhân viên nhiệt tình với khách hàng
296,289612,r-54204374,Mỹ Quyên,5,ok
297,289612,r-54182888,Mỹ Hạnh,5,Tốt
298,289612,r-54180280,Thơ,5,ok
299,289612,r-54180115,Tâm,4,Đồng hồ chạy tốt
300,289612,r-54140641,Em Linh,4,Tụt pin hơi nhanh
301,289612,r-54139296,Chị Mẫn,4,Ưng ý
302,289612,r-54112009,Vân Anh,5,ok
303,289612,r-54110394,Nguyễn Mai Minh Tâm,4,"Sản phẩm dùng ổn nha, đáng để mua trải nghiệm"
304,289612,r-54107362,Hơn,5,Đẹp . Đủ tiện nghi .
305,289612,r-54105893,Huỳnh Hào Cương,5,"Nhân viên nhiệt tình, dặn dò kỹ lưỡng và phục vụ ngoài mong đợi của tôi"
306,289612,r-54105816,Nguyễn Duy Hải,5,Good
307,289612,r-54084529,Quí Anh,5,Tốt sài ổn nha
308,289612,r-54068297,Hiền,5,Tốt
309,289612,r-54067548,Thành,4,Ok
310,289612,r-54067530,Hùng thịnh,5,Okokok
311,289612,r-54050720,Long,5,Ok
312,289612,r-54039410,Huỳnh Thanh Phong,2,"sài được 8 ngày bị loạn cảm ứng,  ko cho đổi mới"
313,289612,r-54024207,Lê Vinh,5,"Quá ok, đẹp"
314,289612,r-54021481,Ly,4,Đẹp
315,289612,r-54019491,Phan Anh Hậu,5,Tốt
316,289612,r-54019249,Anh Kiên,5,Ok
317,289612,r-53997323,Chị Vy,5,Tư vấn nhiệt tình dễ thương
318,289612,r-53981218,Hoàn,5,"Giao nhanh,hàng đẹp"
319,289612,r-53976417,Cao Thị Hạnh,5,Tốt
320,289612,r-53968484,Nguyễn Thị Ý Thanh,5,"Giao nhanh, nhân viên hỗ trợ nhiệt tình"
321,289612,r-53965937,Lê Thị Phương Dung,4,ok
322,289612,r-53965888,Hoàng,5,"Sản phẩm rất tốt, dịch vụ phục vụ nhiệt tình, sẽ giới thiệu cho bạn bè"
323,289612,r-53952385,Tú,4,Tốt bạn
324,289612,r-53937803,Lương Xuân Phat,3,Dùng tương đối ổn
325,289612,r-53928528,Bùi Thu Phương,5,các bạn tư vấn nhiẹt tình mình ưng ạ
326,289612,r-53897868,Nông Văn Đoan,1,"Mua được 10 ngày chẳng may vk cầm sạc làm rỡ vỡ kính màn hình.Gửi đi apple thay kính thì báo apple không hỗ trợ thay kính chỉ hỗ trợ thay thân vỏ giá 6tr, trong khi con máy có 6tr3.ảo vl.mọi người cân nhắc khi mua.đã mua đừng làm rơi vỡ"
327,289612,r-53837589,Nguyễn van linh,3,Apple Watch kết nối voi iphone sao không báo cuộc gọi đến. Cho minh hoi cach khaắc phục lỗi này di ah
328,289612,r-53823087,Chị Thơm,5,rất tốt
329,289612,r-53817128,Trần Minh Phúc,5,Ok
330,289612,r-53810173,Tân,5,"hàng ok,sài tốt"
331,289612,r-53787689,Ngô Thị Diễm,5,tốt
332,289612,r-53763553,Quỳnh Anh,4,Tốt ạ
333,289612,r-53747027,Nguyễn Hạnh,4,"Tốt , và dịch vụ tốt"
334,289612,r-53725791,Mai Lê,4,"Dùng ổn, khá thích"
335,289612,r-53718009,Em Nga,5,Rất đẹp
336,289612,r-53703622,Phương,4,Ok
337,289612,r-53693781,Lưu Hải,5,Xài cũng đi
338,289612,r-53690874,Ngân Nguyễn,4,Đến hiện tại thì Apple watch chạy rất mượt ko vấn đề gì cảm thấy rất hài lòng với sp
339,289612,r-53689595,Lộ Bảo Anh,5,"Giao hàng nhanh, đồng hồ xài rất tiện ích"
340,289612,r-53646501,Võ Xuân Yến,5,"Apple watch thì ko có gì để chê, thiết kế gọn nhẹ thời trang, nhiều chức năng tiện lợi. Pin phải sạc mỗi ngày hơi bất tiện xíu thôi"
341,289612,r-53628694,Trâm,4,Tốt
342,289612,r-53597111,Mỹ,5,Tốt
343,289612,r-53594148,Lưu Quốc Toàn,4,Tốt
344,289612,r-53570075,Lê Thành Sơn,4,Không
345,289612,r-53569955,Nguyễn Thị Thuý Phượng,5,hàng đúng sản phẩm ok
346,289612,r-53569840,Trương Nguyễn Phú,5,Tốt
347,289612,r-53569827,Nguyễn Văn Tiến,5,Rất tốt
348,289612,r-53566768,Nguyễn thị thịnh,5,"Đúng màu mình thích, lại được giảm giá mạnh,nhân viên dễ thương,"
349,289612,r-53469013,Nguyễn Trọng Hoàng,5,ok
350,289612,r-53453330,La Minh Quốc,5,tốt
351,289612,r-53359596,MINH,5,ok
352,289612,r-53334812,LOAN,5,quá tốt
353,289612,r-53332641,LINH,5,Tốt
354,289612,r-53322316,TRANG,4,Tôi hài lòng
355,289612,r-53319772,Anh Tâm,5,Quá xịn xò
356,289612,r-53293412,PHƯƠNG,4,"Sử  dung mượt, màn hình rộng"
357,289612,r-53261200,CHAU,5,Sản phẩm tốt
358,289612,r-53259073,LINH,5,Ok
359,289612,r-53245380,HIỆP,4,ok
360,289612,r-53207373,LINH,5,"Dùng tốt,đẹp"
361,289612,r-53117944,TRANG,4,khá tốt
362,289612,r-53109086,TOAN,4,Su dung dung thi ok.mang hinh dep hon s3 ty xiu.con lai thi k co j goi la dac biet
363,289612,r-53070084,BÌNH,5,Tuyệt vời
364,289612,r-53065981,Huy,2,Đặt hàng về dùng dc 5 ngày thì lỗi. Lên bảo hành chờ 15 ngày chưa thấy hàng về. Gọi tổng đài thì bảo chờ thêm 2-3 tuần để đặt sạc. Ko có hướng xử lí thích đáng cho khách.  Dịch vụ bảo hành ngày càng kém
365,289612,r-53033179,THOAN,4,Hài lòng
366,289612,r-53010417,THU,5,tốt
367,289612,r-52975777,HIỀN,5,Tốt
368,289612,r-52938076,NGA,5,Nhận viên gắn dây đeo bị ngược. Vê tự lên Google coi gan lại.
369,289612,r-54952864,Quốc,5,
370,289612,r-54770536,Đặng Trần Anh Tú,5,
371,289612,r-54708537,A Khánh,5,
372,289612,r-54652628,Ngân,4,
373,289612,r-54598208,Nguyễn Văn Học,5,
374,289612,r-54566074,Trần Xuân Cường,5,
375,289612,r-54398724,Ly Ha Chung,4,
376,289612,r-54358476,Trịnh Tiến Quảng,5,
377,289612,r-54358266,Hằng,3,
